replicate_num,horm_conc,Position_n,Moth_ID,Cell Cycle Stage,frame_i,original_filename,timestamp,time_min,cell_area_pxl,cell_area_um2,ratio_areas_bud_moth,cell_vol_vox,cell_vol_fl,ratio_volumes_bud_moth,predicted_cell_cycle_stage,generation_num,num_spots,ref_ch_vol_vox,ref_ch_vol_um3,ref_ch_vol_len_um,ref_ch_num_fragments,relationship,relative_ID,OF,spots_ch_norm_val,ref_ch_norm_val,spotsize_tot_fluoresc,spots_INref_tot_fluoresc,creation_datetime,RoiSet_filename,roi_name,roi_intersection_over_union,mitograph_volume_from_voxels,mitograph_volume_from_length_um3,mitograph_total_length_um,mitograph_foldername,mitograph_filename
2020-02-13_SCGE_Diploid_1,2020-02-13_ASY15-1_0nM_SCGE,Position_11,1,G1,0,ASY15-1_0nM-11,2020/02/13 13:19:18.234,0.0,3198.0,14.463154875000004,0.0,119867.17137540564,36.45668056787424,0.0,G1,-1,15,17384,27.517079275,0,1,mother,0,0,0.1208966772075644,0.110180308131001,250.96409140785264,1213.9450980392155,2021/11/18 16:19:04.953,2020-02-13_ASY15-1_0nM_SCGE.zip,0033-0173-0173,0.6889271865575183,7.63561,4.15199,58.73869,200213_SCGE_0nM_cells_new,C2-ASY15-1_0nM-11_010.mitograph
2020-02-13_SCGE_Diploid_1,2020-02-13_ASY15-1_0nM_SCGE,Position_12,2,S,0,ASY15-1_0nM-12,2020/02/13 13:20:30.641,0.0,6972.0,31.53130575,0.4777448071216617,288692.2520736756,87.80353365733711,0.3520206749356124,S,-1,38,44810,70.92960896875,0,2,mother,1,0,0.1024945876766027,0.0709397785406617,606.1879773286802,2448.996078431373,2021/11/18 16:19:19.665,2020-02-13_ASY15-1_0nM_SCGE.zip,0036-0171-0153,0.7227117238519747,15.7027,8.15822,115.41516,200213_SCGE_0nM_cells_new,C2-ASY15-1_0nM-12_011.mitograph
2020-02-13_SCGE_Diploid_1,2020-02-13_ASY15-1_0nM_SCGE,Position_13,1,S,0,ASY15-1_0nM-13,2020/02/13 13:21:57.842,0.0,4244.0,19.19375525,0.0717171717171717,166532.88358090035,50.64969892166464,0.0206126623726275,S,-1,21,29676,46.9740476625,0,2,mother,2,0,0.1037540599924253,0.0763020425284782,,1611.5647058823538,2021/11/18 16:19:26.836,2020-02-13_ASY15-1_0nM_SCGE.zip,0039-0197-0115,0.7120805369127516,10.65761,6.03854,85.4279,200213_SCGE_0nM_cells_new,C2-ASY15-1_0nM-13_012.mitograph
2020-02-13_SCGE_Diploid_1,2020-02-13_ASY15-1_0nM_SCGE,Position_14,1,G1,0,ASY15-1_0nM-14,2020/02/13 13:23:01.162,0.0,2916.0,13.18779225,0.0,105740.38471063093,32.16012678272445,0.0,G1,-1,13,11028,17.4561867375,0,4,mother,0,0,0.1643236442292693,0.1275705409000027,264.6675324675325,1238.6745098039216,2021/11/18 16:19:36.732,2020-02-13_ASY15-1_0nM_SCGE.zip,0042-0182-0147,0.661524500907441,6.19731,3.63472,51.42071,200213_SCGE_0nM_cells_new,C2-ASY15-1_0nM-14_013.mitograph
2020-02-13_SCGE_Diploid_1,2020-02-13_ASY15-1_0nM_SCGE,Position_15,1,S,0,ASY15-1_0nM-15,2020/02/13 13:24:22.548,0.0,6274.0,28.374557125000003,0.4262332348260968,260668.47462678404,79.2803167417826,0.2731446234017218,S,-1,24,25297,40.042542246875,0,2,mother,2,0,0.0652557743936467,0.0523715266161498,283.2416569311701,954.3372549019606,2021/11/18 16:19:43.758,2020-02-13_ASY15-1_0nM_SCGE.zip,0045-0177-0122,0.8751781134226275,9.82466,5.57648,78.89112,200213_SCGE_0nM_cells_new,C2-ASY15-1_0nM-15_014.mitograph
2020-02-13_SCGE_Diploid_1,2020-02-13_ASY15-1_0nM_SCGE,Position_16,1,S,0,ASY15-1_0nM-16,2020/02/13 13:25:35.519,0.0,4782.0,21.626893875000004,0.2245838668373879,187590.64761232416,57.05425629928875,0.1139001735538691,S,-1,18,22067,34.929785340625,0,3,mother,2,0,0.1193588104969054,0.0906894555036568,369.0805699853936,1630.250980392157,2021/11/18 16:19:50.441,2020-02-13_ASY15-1_0nM_SCGE.zip,0048-0180-0128,0.70364920541495,9.71718,5.64847,79.90945,200213_SCGE_0nM_cells_new,C2-ASY15-1_0nM-16_015.mitograph
2020-02-13_SCGE_Diploid_1,2020-02-13_ASY15-1_0nM_SCGE,Position_17,1,S,0,ASY15-1_0nM-17,2020/02/13 13:26:40.237,0.0,5826.0,26.348449125,0.1383352872215709,267744.67629770184,81.43248919225756,0.0543642000189793,S,-1,23,27801,44.006116021875,0,2,mother,2,0,0.1119926337080609,0.1116938016417458,493.405428467312,2175.1333333333337,2021/11/18 16:19:57.108,2020-02-13_ASY15-1_0nM_SCGE.zip,0051-0174-0150,0.8710907704042715,10.42211,4.81121,68.06476,200213_SCGE_0nM_cells_new,C2-ASY15-1_0nM-17_016.mitograph
2020-02-13_SCGE_Diploid_1,2020-02-13_ASY15-1_0nM_SCGE,Position_18,1,S,0,ASY15-1_0nM-18,2020/02/13 13:27:36.557,0.0,6818.0,30.834831125,0.4154037782852398,281554.54897189006,85.63265601849498,0.2845919365411751,S,-1,22,30116,47.6705222875,0,2,mother,2,0,0.0658085925898191,0.067334261605729,325.7151763740772,1158.9098039215687,2021/11/18 16:20:03.859,2020-02-13_ASY15-1_0nM_SCGE.zip,0054-0170-0135,0.9071090047393364,10.47585,5.44986,77.09968,200213_SCGE_0nM_cells_new,C2-ASY15-1_0nM-18_017.mitograph
2020-02-13_SCGE_Diploid_1,2020-02-13_ASY15-1_0nM_SCGE,Position_19,1,G1,0,ASY15-1_0nM-19,2020/02/13 13:28:30.727,0.0,4304.0,19.465109,0.0,190059.67830688445,57.80519304294441,0.0,G1,-1,20,21234,33.61123224375,0,1,mother,0,0,0.0870752176227216,0.0806596178653605,259.08657036779204,957.1921568627452,2021/11/18 16:20:10.023,2020-02-13_ASY15-1_0nM_SCGE.zip,0057-0168-0163,0.7777376219732562,9.3584,5.95355,84.22551,200213_SCGE_0nM_cells_new,C2-ASY15-1_0nM-19_018.mitograph
2020-02-13_SCGE_Diploid_1,2020-02-13_ASY15-1_0nM_SCGE,Position_20,1,G1,0,ASY15-1_0nM-20,2020/02/13 13:29:29.355,0.0,3950.0,17.864121875000002,0.0,169064.19725073525,51.419578554422856,0.0,G1,-1,21,20230,32.02200378125,0,1,mother,0,0,0.1277508934255626,0.0970121119283684,331.38915492957733,1588.619607843137,2021/11/18 16:20:16.154,2020-02-13_ASY15-1_0nM_SCGE.zip,0060-0188-0163,0.762106887902759,9.2446,5.03654,71.25251,200213_SCGE_0nM_cells_new,C2-ASY15-1_0nM-20_019.mitograph
2020-02-13_SCGE_Diploid_1,2020-02-13_ASY15-1_0nM_SCGE,Position_21,1,S,0,ASY15-1_0nM-21,2020/02/13 13:30:30.715,0.0,4785.0,21.640461562500004,0.0375108412836079,216072.7151846485,65.71685864054906,0.0071391220772064,S,-1,26,25239,39.950734228125,0,2,mother,2,0,0.116329761795713,0.0937679399638821,,1829.6470588235288,2021/11/18 16:20:25.055,2020-02-13_ASY15-1_0nM_SCGE.zip,0063-0186-0177,0.7794285714285715,10.27828,5.98946,84.73355,200213_SCGE_0nM_cells_new,C2-ASY15-1_0nM-21_020.mitograph
2020-02-13_SCGE_Diploid_1,2020-02-13_ASY15-1_0nM_SCGE,Position_22,1,S,0,ASY15-1_0nM-22,2020/02/13 13:31:41.976,0.0,7640.0,34.552377500000006,0.4627608654030251,329176.41837160906,100.11648224739022,0.3150352531284456,S,-1,27,42784,67.7226599,0,3,mother,2,0,0.1169982816346563,0.0882565741226565,589.5831688959202,3784.003921568627,2021/11/18 16:20:35.211,2020-02-13_ASY15-1_0nM_SCGE.zip,0066-0177-0167,0.7522158755170376,14.70222,8.51661,120.48542,200213_SCGE_0nM_cells_new,C2-ASY15-1_0nM-22_021.mitograph
2020-02-13_SCGE_Diploid_1,2020-02-13_ASY15-1_0nM_SCGE,Position_23,1,S,0,ASY15-1_0nM-23,2020/02/13 13:32:58.576,0.0,7450.0,33.693090625,0.5790589232725731,332165.5801977734,101.02561288434222,0.4176225771045804,S,-1,27,31701,50.179413834375,0,2,mother,2,0,0.130136466860369,0.0621088082227615,477.7724007988847,3413.074509803921,2021/11/18 16:20:45.075,2020-02-13_ASY15-1_0nM_SCGE.zip,0069-0165-0131,0.8793327812610907,13.12168,7.58202,107.26364,200213_SCGE_0nM_cells_new,C2-ASY15-1_0nM-23_022.mitograph
2020-02-13_SCGE_Diploid_1,2020-02-13_ASY15-1_0nM_SCGE,Position_24,1,G1,0,ASY15-1_0nM-24,2020/02/13 13:34:16.793,0.0,4293.0,19.4153608125,0.0,195835.27998596733,59.56179798394334,0.0,G1,-1,21,17427,27.585143840625,0,3,mother,0,0,0.1583846313170662,0.1055176085027911,331.78823529411767,2220.8549019607844,2021/11/18 16:20:50.459,2020-02-13_ASY15-1_0nM_SCGE.zip,0072-0187-0133,0.8832466181061395,7.41591,4.99894,70.72056,200213_SCGE_0nM_cells_new,C2-ASY15-1_0nM-24_023.mitograph
2020-02-13_SCGE_Diploid_1,2020-02-13_ASY15-1_0nM_SCGE,Position_25,2,S,0,ASY15-1_0nM-25,2020/02/13 13:36:05.369,0.0,5616.0,25.39871100000001,0.2752043596730245,229768.09299154105,69.8822027312888,0.1466432576260191,S,-1,17,27813,44.025110784375,0,2,mother,1,0,0.1321370894653791,0.1194212133377328,274.36624720635024,2216.156862745098,2021/11/18 16:20:58.750,2020-02-13_ASY15-1_0nM_SCGE.zip,0075-0166-0136,0.6761377317601733,12.74551,6.14368,86.91534,200213_SCGE_0nM_cells_new,C2-ASY15-1_0nM-25_024.mitograph
2020-02-13_SCGE_Diploid_1,2020-02-13_ASY15-1_0nM_SCGE,Position_26,1,S,0,ASY15-1_0nM-26,2020/02/13 13:37:15.242,0.0,5005.0,22.6354253125,0.0923177651680488,230499.51048760023,70.10465775137162,0.025969620323443,S,-1,21,21073,33.356385846875,0,3,mother,2,0,0.0839405370341241,0.0954880720100235,,1195.0196078431377,2021/11/18 16:21:04.912,2020-02-13_ASY15-1_0nM_SCGE.zip,0078-0172-0125,0.8305613305613305,8.39111,4.84912,68.60103,200213_SCGE_0nM_cells_new,C2-ASY15-1_0nM-26_025.mitograph
2020-02-13_SCGE_Diploid_1,2020-02-13_ASY15-1_0nM_SCGE,Position_27,1,G1,0,ASY15-1_0nM-27,2020/02/13 13:38:18.417,0.0,4393.0,19.867617062500003,0.0,195663.49388640217,59.50955055968208,0.0,G1,-1,17,18076,28.6124439125,0,1,mother,0,0,0.1360195724202565,0.0813239623310713,275.3012496102867,1766.9529411764706,2021/11/18 16:21:11.527,2020-02-13_ASY15-1_0nM_SCGE.zip,0081-0171-0144,0.8304955041132581,8.04971,4.81051,68.05475,200213_SCGE_0nM_cells_new,C2-ASY15-1_0nM-27_026.mitograph
2020-02-13_SCGE_Diploid_1,2020-02-13_ASY15-1_0nM_SCGE,Position_28,1,G1,0,ASY15-1_0nM-28,2020/02/13 13:39:56.424,0.0,4512.0,20.405802,0.0,211691.06457945416,64.38421322445492,0.0,G1,-1,18,18192,28.79605995,0,1,mother,0,0,0.1404007360731021,0.1022229570146838,366.8705882352941,2011.2,2021/11/18 16:21:16.879,2020-02-13_ASY15-1_0nM_SCGE.zip,0084-0160-0120,0.9111952861952862,7.54236,3.78216,53.50661,200213_SCGE_0nM_cells_new,C2-ASY15-1_0nM-28_027.mitograph
2020-02-13_SCGE_Diploid_1,2020-02-13_ASY15-1_0nM_SCGE,Position_29,1,S,0,ASY15-1_0nM-29,2020/02/13 13:41:22.343,0.0,7801.0,35.2805100625,0.6330332844881725,346485.7124773045,105.3809712548968,0.5125116534973737,S,-1,24,29234,46.274407243750005,0,4,mother,2,0,0.1241413483703838,0.1077769699568238,429.770903105768,3015.8235294117644,2021/11/18 16:21:24.696,2020-02-13_ASY15-1_0nM_SCGE.zip,0087-0160-0158,0.911590881678929,11.62964,5.96065,84.32595,200213_SCGE_0nM_cells_new,C2-ASY15-1_0nM-29_028.mitograph
2020-02-13_SCGE_Diploid_1,2020-02-13_ASY15-1_0nM_SCGE,Position_30,1,G1,0,ASY15-1_0nM-30,2020/02/13 13:42:22.613,0.0,5926.0,26.800705375000003,0.0,321092.7520481844,97.65789715199818,0.0,G1,-1,28,30380,48.0884070625,0,1,mother,0,0,0.1374422448087891,0.1004831786508073,719.8864025652059,3224.007843137256,2021/11/18 16:21:35.455,2020-02-13_ASY15-1_0nM_SCGE.zip,0090-0162-0137,0.9082125603864736,10.95475,5.23565,74.06928,200213_SCGE_0nM_cells_new,C2-ASY15-1_0nM-30_029.mitograph
2020-02-13_SCGE_Diploid_1,2020-02-13_ASY15-1_0nM_SCGE,Position_31,1,G1,0,ASY15-1_0nM-31,2020/02/13 13:43:23.890,0.0,3801.0,17.190260062500002,0.0,153683.55245176915,46.741673437201634,0.0,G1,-1,17,17996,28.4858121625,0,1,mother,0,0,0.1765474610040073,0.1016639193882929,460.82540810886286,2453.188235294118,2021/11/18 16:21:40.453,2020-02-13_ASY15-1_0nM_SCGE.zip,0093-0188-0122,0.9000962927298989,7.24521,4.04137,57.17371,200213_SCGE_0nM_cells_new,C2-ASY15-1_0nM-31_030.mitograph
2020-02-13_SCGE_Diploid_1,2020-02-13_ASY15-1_0nM_SCGE,Position_32,2,S,0,ASY15-1_0nM-32,2020/02/13 13:44:31.005,0.0,6319.0,28.578072437500005,0.6554886036154047,245406.01587156343,74.63835700305802,0.5726603006432391,S,-1,12,24376,38.584694225,0,3,mother,1,0,0.1260322916812648,0.1061780489199197,321.6392156862745,2257.513725490196,2021/11/18 16:21:45.913,2020-02-13_ASY15-1_0nM_SCGE.zip,0096-0195-0138,0.8384425395902949,9.06126,4.63194,65.52856,200213_SCGE_0nM_cells_new,C2-ASY15-1_0nM-32_031.mitograph
2020-02-13_SCGE_Diploid_1,2020-02-13_ASY15-1_0nM_SCGE,Position_33,1,S,0,ASY15-1_0nM-33,2020/02/13 13:45:31.780,0.0,5686.0,25.715290375,0.1794233561501763,241314.10294065432,73.39383307776654,0.0809610766298659,S,-1,21,24457,38.712908871875,0,2,mother,2,0,0.0828827529973135,0.0821342749024841,,1263.5960784313727,2021/11/18 16:21:52.520,2020-02-13_ASY15-1_0nM_SCGE.zip,0099-0178-0155,0.8848236259228877,9.76618,5.54831,78.49256,200213_SCGE_0nM_cells_new,C2-ASY15-1_0nM-33_032.mitograph
2020-02-13_SCGE_Diploid_1,2020-02-13_ASY15-1_0nM_SCGE,Position_34,1,G1,0,ASY15-1_0nM-34,2020/02/13 13:46:31.785,0.0,4620.0,20.894238750000003,0.0,218385.623677011,66.42031201415627,0.0,G1,-1,19,22188,35.121315862500005,0,1,mother,0,0,0.1843882330958097,0.0801655687911967,556.9686274509803,3193.211764705882,2021/11/18 16:21:59.778,2020-02-13_ASY15-1_0nM_SCGE.zip,0102-0198-0122,0.8966826538768985,8.94904,5.79425,81.97186,200213_SCGE_0nM_cells_new,C2-ASY15-1_0nM-34_033.mitograph
2020-02-13_SCGE_Diploid_1,2020-02-13_ASY15-1_0nM_SCGE,Position_35,1,S,0,ASY15-1_0nM-35,2020/02/13 13:47:30.023,0.0,6465.0,29.2383665625,0.4347536617842876,265021.9295936889,80.6043866708044,0.316119715688743,S,-1,22,29247,46.294984903125,0,2,mother,2,0,0.0922586973934019,0.0690310745739165,354.1800643425662,2108.2235294117645,2021/11/18 16:22:06.877,2020-02-13_ASY15-1_0nM_SCGE.zip,0105-0157-0143,0.8897017445132246,10.88995,6.5372,92.48247,200213_SCGE_0nM_cells_new,C2-ASY15-1_0nM-35_034.mitograph
2020-02-13_SCGE_Diploid_1,2020-02-13_ASY15-1_0nM_SCGE,Position_36,1,S,0,ASY15-1_0nM-36,2020/02/13 13:48:35.443,0.0,7323.0,33.118725187500004,0.5577536694320357,309877.90903060307,94.2469886870746,0.427798351723748,S,-1,29,35658,56.44293676875,0,3,mother,2,0,0.1630128689434479,0.0629522086256353,839.9181379726122,4372.247058823528,2021/11/18 16:22:14.635,2020-02-13_ASY15-1_0nM_SCGE.zip,0108-0170-0133,0.8706896551724138,12.38514,7.00013,99.03164,200213_SCGE_0nM_cells_new,C2-ASY15-1_0nM-36_035.mitograph
2020-02-13_SCGE_Diploid_1,2020-02-13_ASY15-1_0nM_SCGE,Position_37,1,S,0,ASY15-1_0nM-37,2020/02/13 13:49:34.482,0.0,5418.0,24.503243625000003,0.1285148927306811,240055.7701736336,73.01112082044885,0.0453566942209859,S,-1,21,23821,37.706186459375,0,3,mother,2,0,0.1779193285615835,0.0776211001859955,512.3725490196078,3176.4980392156867,2021/11/18 16:22:21.138,2020-02-13_ASY15-1_0nM_SCGE.zip,0111-0167-0133,0.9030220249274372,8.86211,5.14754,72.82284,200213_SCGE_0nM_cells_new,C2-ASY15-1_0nM-37_036.mitograph
2020-02-13_SCGE_Diploid_1,2020-02-13_ASY15-1_0nM_SCGE,Position_38,1,S,0,ASY15-1_0nM-38,2020/02/13 13:51:05.755,0.0,5184.0,23.444964,0.0936708860759493,219265.4591179957,66.68790721354426,0.0307276132341465,S,-1,19,23457,37.130011996875,0,2,mother,2,0,0.0915402198818226,0.0910611459738631,,1465.8392156862749,2021/11/18 16:22:27.148,2020-02-13_ASY15-1_0nM_SCGE.zip,0114-0169-0148,0.8782608695652174,8.96168,5.7631,81.53118,200213_SCGE_0nM_cells_new,C2-ASY15-1_0nM-38_037.mitograph
2020-02-13_SCGE_Diploid_1,2020-02-13_ASY15-1_0nM_SCGE,Position_39,1,S,0,ASY15-1_0nM-39,2020/02/13 13:52:02.188,0.0,5355.0,24.2183221875,0.2629716981132075,215063.8322397108,65.41001463287009,0.1363659702275145,S,-1,22,31789,50.318708759375,0,2,mother,2,0,0.0703412465100795,0.0779890601824304,348.7746402048248,1246.6588235294114,2021/11/18 16:22:33.669,2020-02-13_ASY15-1_0nM_SCGE.zip,0117-0141-0120,0.8443762120232708,10.66077,7.31516,103.48833,200213_SCGE_0nM_cells_new,C2-ASY15-1_0nM-39_038.mitograph
2020-02-13_SCGE_Diploid_1,2020-02-13_ASY15-1_0nM_SCGE,Position_40,1,S,0,ASY15-1_0nM-40,2020/02/13 13:53:21.479,0.0,6264.0,28.3293315,0.3165195460277427,266856.87425867567,81.16247101319402,0.1784747139531632,S,-1,13,28901,45.747302584375,0,2,mother,2,0,0.1832061338653056,0.0762572377556036,,3923.0352941176457,2021/11/18 16:22:40.551,2020-02-13_ASY15-1_0nM_SCGE.zip,0120-0191-0142,0.8866432337434095,10.15816,6.15286,87.0451,200213_SCGE_0nM_cells_new,C2-ASY15-1_0nM-40_039.mitograph
2020-02-13_SCGE_Diploid_1,2020-02-13_ASY15-1_0nM_SCGE,Position_41,1,S,0,ASY15-1_0nM-41,2020/02/13 13:54:50.910,0.0,7306.0,33.041841625,0.34722478333026,339422.9516484388,103.23288673341553,0.2094098754943898,S,-1,26,34565,54.71283048437501,0,2,mother,2,0,0.1187107934599283,0.1011884206561024,448.252348542764,2896.823529411765,2021/11/18 16:22:49.848,2020-02-13_ASY15-1_0nM_SCGE.zip,0123-0166-0143,0.8964914471219878,13.84715,7.59926,107.50759,200213_SCGE_0nM_cells_new,C2-ASY15-1_0nM-41_040.mitograph
2020-02-13_SCGE_Diploid_1,2020-02-13_ASY15-1_0nM_SCGE,Position_42,1,S,0,ASY15-1_0nM-42,2020/02/13 13:56:08.966,0.0,4858.0,21.970608625000004,0.1419840150446638,196939.43027600207,59.8976168237544,0.0589045650527648,S,-1,21,24686,39.07539225625,0,2,mother,2,0,0.0866123631474239,0.0780511846290216,323.0525429939872,1380.121568627451,2021/11/18 16:22:56.479,2020-02-13_ASY15-1_0nM_SCGE.zip,0126-0183-0133,0.8487071977638015,9.16083,5.87003,83.04391,200213_SCGE_0nM_cells_new,C2-ASY15-1_0nM-42_041.mitograph
2020-02-13_SCGE_Diploid_1,2020-02-13_ASY15-1_0nM_SCGE,Position_43,1,S,0,ASY15-1_0nM-43,2020/02/13 13:57:13.271,0.0,4789.0,21.658551812500004,0.2481105029971331,182866.0874199902,55.61731756302561,0.1249965319834029,S,-1,13,24308,38.4770572375,0,2,mother,2,0,0.1325522030456627,0.0767257627091289,254.45931014741657,2264.7137254901963,2021/11/18 16:23:03.906,2020-02-13_ASY15-1_0nM_SCGE.zip,0129-0168-0111,0.856231778425656,8.85579,5.37129,75.98825,200213_SCGE_0nM_cells_new,C2-ASY15-1_0nM-43_042.mitograph
