replicate_num,horm_conc,Position_n,Moth_ID,Cell Cycle Stage,frame_i,original_filename,timestamp,time_min,cell_area_pxl,cell_area_um2,ratio_areas_bud_moth,cell_vol_vox,cell_vol_fl,ratio_volumes_bud_moth,predicted_cell_cycle_stage,generation_num,num_spots,ref_ch_vol_vox,ref_ch_vol_um3,ref_ch_vol_len_um,ref_ch_num_fragments,relationship,relative_ID,OF,spots_ch_norm_val,ref_ch_norm_val,spotsize_tot_fluoresc,spots_INref_tot_fluoresc,creation_datetime,mtnet_skeleton_length_voxels
2020-02-13_SCGE_Diploid_1,2020-02-13_ASY15-1_0nM_SCGE,Position_17,1,S,0,ASY15-1_0nM-17,2020/02/13 13:26:40.237,0.0,5826.0,26.348449125,0.1383352872215709,267744.67629770184,81.43248919225756,0.0543642000189793,S,-1,23,27801,44.006116021875,0,2,mother,2,0,0.1119926337080609,0.1116938016417458,493.405428467312,2175.1333333333337,2021/11/18 16:19:57.108,456
2020-02-13_SCGE_Diploid_1,2020-02-13_ASY15-1_0nM_SCGE,Position_18,1,S,0,ASY15-1_0nM-18,2020/02/13 13:27:36.557,0.0,6818.0,30.834831125,0.4154037782852398,281554.54897189006,85.63265601849498,0.2845919365411751,S,-1,22,30116,47.6705222875,0,2,mother,2,0,0.0658085925898191,0.067334261605729,325.7151763740772,1158.9098039215687,2021/11/18 16:20:03.859,503
2020-02-13_SCGE_Diploid_1,2020-02-13_ASY15-1_0nM_SCGE,Position_19,1,G1,0,ASY15-1_0nM-19,2020/02/13 13:28:30.727,0.0,4304.0,19.465109,0.0,190059.67830688445,57.80519304294441,0.0,G1,-1,20,21234,33.61123224375,0,1,mother,0,0,0.0870752176227216,0.0806596178653605,259.08657036779204,957.1921568627452,2021/11/18 16:20:10.023,415
2020-02-13_SCGE_Diploid_1,2020-02-13_ASY15-1_0nM_SCGE,Position_2,2,S,0,ASY15-1_0nM-02,2020/02/13 13:10:26.178,0.0,4630.0,20.939464375,0.1306471306471306,188261.02855653933,57.25814752039299,0.0478226460745383,S,-1,23,26470,41.89928028125,0,2,mother,1,0,0.1017953602583019,0.0917350626894818,422.6183473389357,1426.2784313725494,2021/11/18 16:17:44.817,532
2020-02-13_SCGE_Diploid_1,2020-02-13_ASY15-1_0nM_SCGE,Position_20,1,G1,0,ASY15-1_0nM-20,2020/02/13 13:29:29.355,0.0,3950.0,17.864121875000002,0.0,169064.19725073525,51.419578554422856,0.0,G1,-1,21,20230,32.02200378125,0,1,mother,0,0,0.1277508934255626,0.0970121119283684,331.38915492957733,1588.619607843137,2021/11/18 16:20:16.154,462
2020-02-13_SCGE_Diploid_1,2020-02-13_ASY15-1_0nM_SCGE,Position_21,1,S,0,ASY15-1_0nM-21,2020/02/13 13:30:30.715,0.0,4785.0,21.640461562500004,0.0375108412836079,216072.7151846485,65.71685864054906,0.0071391220772064,S,-1,26,25239,39.950734228125,0,2,mother,2,0,0.116329761795713,0.0937679399638821,,1829.6470588235288,2021/11/18 16:20:25.055,442
2020-02-13_SCGE_Diploid_1,2020-02-13_ASY15-1_0nM_SCGE,Position_22,1,S,0,ASY15-1_0nM-22,2020/02/13 13:31:41.976,0.0,7640.0,34.552377500000006,0.4627608654030251,329176.41837160906,100.11648224739022,0.3150352531284456,S,-1,27,42784,67.7226599,0,3,mother,2,0,0.1169982816346563,0.0882565741226565,589.5831688959202,3784.003921568627,2021/11/18 16:20:35.211,708
2020-02-13_SCGE_Diploid_1,2020-02-13_ASY15-1_0nM_SCGE,Position_23,1,S,0,ASY15-1_0nM-23,2020/02/13 13:32:58.576,0.0,7450.0,33.693090625,0.5790589232725731,332165.5801977734,101.02561288434222,0.4176225771045804,S,-1,27,31701,50.179413834375,0,2,mother,2,0,0.130136466860369,0.0621088082227615,477.7724007988847,3413.074509803921,2021/11/18 16:20:45.075,581
2020-02-13_SCGE_Diploid_1,2020-02-13_ASY15-1_0nM_SCGE,Position_24,1,G1,0,ASY15-1_0nM-24,2020/02/13 13:34:16.793,0.0,4293.0,19.4153608125,0.0,195835.27998596733,59.56179798394334,0.0,G1,-1,21,17427,27.585143840625,0,3,mother,0,0,0.1583846313170662,0.1055176085027911,331.78823529411767,2220.8549019607844,2021/11/18 16:20:50.459,210
2020-02-13_SCGE_Diploid_1,2020-02-13_ASY15-1_0nM_SCGE,Position_25,2,S,0,ASY15-1_0nM-25,2020/02/13 13:36:05.369,0.0,5616.0,25.39871100000001,0.2752043596730245,229768.09299154105,69.8822027312888,0.1466432576260191,S,-1,17,27813,44.025110784375,0,2,mother,1,0,0.1321370894653791,0.1194212133377328,274.36624720635024,2216.156862745098,2021/11/18 16:20:58.750,612
2020-02-13_SCGE_Diploid_1,2020-02-13_ASY15-1_0nM_SCGE,Position_26,1,S,0,ASY15-1_0nM-26,2020/02/13 13:37:15.242,0.0,5005.0,22.6354253125,0.0923177651680488,230499.51048760023,70.10465775137162,0.025969620323443,S,-1,21,21073,33.356385846875,0,3,mother,2,0,0.0839405370341241,0.0954880720100235,,1195.0196078431377,2021/11/18 16:21:04.912,329
2020-02-13_SCGE_Diploid_1,2020-02-13_ASY15-1_0nM_SCGE,Position_27,1,G1,0,ASY15-1_0nM-27,2020/02/13 13:38:18.417,0.0,4393.0,19.867617062500003,0.0,195663.49388640217,59.50955055968208,0.0,G1,-1,17,18076,28.6124439125,0,1,mother,0,0,0.1360195724202565,0.0813239623310713,275.3012496102867,1766.9529411764706,2021/11/18 16:21:11.527,317
2020-02-13_SCGE_Diploid_1,2020-02-13_ASY15-1_0nM_SCGE,Position_28,1,G1,0,ASY15-1_0nM-28,2020/02/13 13:39:56.424,0.0,4512.0,20.405802,0.0,211691.06457945416,64.38421322445492,0.0,G1,-1,18,18192,28.79605995,0,1,mother,0,0,0.1404007360731021,0.1022229570146838,366.8705882352941,2011.2,2021/11/18 16:21:16.879,332
2020-02-13_SCGE_Diploid_1,2020-02-13_ASY15-1_0nM_SCGE,Position_29,1,S,0,ASY15-1_0nM-29,2020/02/13 13:41:22.343,0.0,7801.0,35.2805100625,0.6330332844881725,346485.7124773045,105.3809712548968,0.5125116534973737,S,-1,24,29234,46.274407243750005,0,4,mother,2,0,0.1241413483703838,0.1077769699568238,429.770903105768,3015.8235294117644,2021/11/18 16:21:24.696,413
2020-02-13_SCGE_Diploid_1,2020-02-13_ASY15-1_0nM_SCGE,Position_3,2,S,0,ASY15-1_0nM-03,2020/02/13 13:11:16.899,0.0,8361.0,37.813145062500006,0.5850236966824645,357664.5944100949,108.78094243177014,0.445260483191236,S,-1,23,36876,58.3709051625,0,2,mother,1,0,0.1243876921411848,0.0690073273002372,433.3874411388814,3349.38431372549,2021/11/18 16:17:54.879,513
2020-02-13_SCGE_Diploid_1,2020-02-13_ASY15-1_0nM_SCGE,Position_30,1,G1,0,ASY15-1_0nM-30,2020/02/13 13:42:22.613,0.0,5926.0,26.800705375000003,0.0,321092.7520481844,97.65789715199818,0.0,G1,-1,28,30380,48.0884070625,0,1,mother,0,0,0.1374422448087891,0.1004831786508073,719.8864025652059,3224.007843137256,2021/11/18 16:21:35.455,582
2020-02-13_SCGE_Diploid_1,2020-02-13_ASY15-1_0nM_SCGE,Position_31,1,G1,0,ASY15-1_0nM-31,2020/02/13 13:43:23.890,0.0,3801.0,17.190260062500002,0.0,153683.55245176915,46.741673437201634,0.0,G1,-1,17,17996,28.4858121625,0,1,mother,0,0,0.1765474610040073,0.1016639193882929,460.82540810886286,2453.188235294118,2021/11/18 16:21:40.453,330
2020-02-13_SCGE_Diploid_1,2020-02-13_ASY15-1_0nM_SCGE,Position_32,2,S,0,ASY15-1_0nM-32,2020/02/13 13:44:31.005,0.0,6319.0,28.578072437500005,0.6554886036154047,245406.01587156343,74.63835700305802,0.5726603006432391,S,-1,12,24376,38.584694225,0,3,mother,1,0,0.1260322916812648,0.1061780489199197,321.6392156862745,2257.513725490196,2021/11/18 16:21:45.913,320
2020-02-13_SCGE_Diploid_1,2020-02-13_ASY15-1_0nM_SCGE,Position_33,1,S,0,ASY15-1_0nM-33,2020/02/13 13:45:31.780,0.0,5686.0,25.715290375,0.1794233561501763,241314.10294065432,73.39383307776654,0.0809610766298659,S,-1,21,24457,38.712908871875,0,2,mother,2,0,0.0828827529973135,0.0821342749024841,,1263.5960784313727,2021/11/18 16:21:52.520,403
2020-02-13_SCGE_Diploid_1,2020-02-13_ASY15-1_0nM_SCGE,Position_34,1,G1,0,ASY15-1_0nM-34,2020/02/13 13:46:31.785,0.0,4620.0,20.894238750000003,0.0,218385.623677011,66.42031201415627,0.0,G1,-1,19,22188,35.121315862500005,0,1,mother,0,0,0.1843882330958097,0.0801655687911967,556.9686274509803,3193.211764705882,2021/11/18 16:21:59.778,430
2020-02-13_SCGE_Diploid_1,2020-02-13_ASY15-1_0nM_SCGE,Position_35,1,S,0,ASY15-1_0nM-35,2020/02/13 13:47:30.023,0.0,6465.0,29.2383665625,0.4347536617842876,265021.9295936889,80.6043866708044,0.316119715688743,S,-1,22,29247,46.294984903125,0,2,mother,2,0,0.0922586973934019,0.0690310745739165,354.1800643425662,2108.2235294117645,2021/11/18 16:22:06.877,474
2020-02-13_SCGE_Diploid_1,2020-02-13_ASY15-1_0nM_SCGE,Position_36,1,S,0,ASY15-1_0nM-36,2020/02/13 13:48:35.443,0.0,7323.0,33.118725187500004,0.5577536694320357,309877.90903060307,94.2469886870746,0.427798351723748,S,-1,29,35658,56.44293676875,0,3,mother,2,0,0.1630128689434479,0.0629522086256353,839.9181379726122,4372.247058823528,2021/11/18 16:22:14.635,569
2020-02-13_SCGE_Diploid_1,2020-02-13_ASY15-1_0nM_SCGE,Position_37,1,S,0,ASY15-1_0nM-37,2020/02/13 13:49:34.482,0.0,5418.0,24.503243625000003,0.1285148927306811,240055.7701736336,73.01112082044885,0.0453566942209859,S,-1,21,23821,37.706186459375,0,3,mother,2,0,0.1779193285615835,0.0776211001859955,512.3725490196078,3176.4980392156867,2021/11/18 16:22:21.138,420
2020-02-13_SCGE_Diploid_1,2020-02-13_ASY15-1_0nM_SCGE,Position_38,1,S,0,ASY15-1_0nM-38,2020/02/13 13:51:05.755,0.0,5184.0,23.444964,0.0936708860759493,219265.45911799572,66.68790721354426,0.0307276132341465,S,-1,19,23457,37.130011996875,0,2,mother,2,0,0.0915402198818226,0.0910611459738631,,1465.8392156862749,2021/11/18 16:22:27.148,419
2020-02-13_SCGE_Diploid_1,2020-02-13_ASY15-1_0nM_SCGE,Position_39,1,S,0,ASY15-1_0nM-39,2020/02/13 13:52:02.188,0.0,5355.0,24.2183221875,0.2629716981132075,215063.8322397108,65.41001463287009,0.1363659702275145,S,-1,22,31789,50.318708759375,0,2,mother,2,0,0.0703412465100795,0.0779890601824304,348.7746402048248,1246.6588235294114,2021/11/18 16:22:33.669,463
2020-02-13_SCGE_Diploid_1,2020-02-13_ASY15-1_0nM_SCGE,Position_4,1,G1,0,ASY15-1_0nM-04,2020/02/13 13:12:13.967,0.0,4073.0,18.4203970625,0.0,183317.27808730217,55.75454374301015,0.0,G1,-1,20,15987,25.305772340625,0,2,mother,0,0,0.117548063215435,0.0878174358569034,360.5129652738931,1359.796078431373,2021/11/18 16:18:00.524,344
2020-02-13_SCGE_Diploid_1,2020-02-13_ASY15-1_0nM_SCGE,Position_40,1,S,0,ASY15-1_0nM-40,2020/02/13 13:53:21.479,0.0,6264.0,28.3293315,0.3165195460277427,266856.87425867567,81.16247101319402,0.1784747139531632,S,-1,13,28901,45.747302584375,0,2,mother,2,0,0.1832061338653056,0.0762572377556036,,3923.0352941176457,2021/11/18 16:22:40.551,450
2020-02-13_SCGE_Diploid_1,2020-02-13_ASY15-1_0nM_SCGE,Position_41,1,S,0,ASY15-1_0nM-41,2020/02/13 13:54:50.910,0.0,7306.0,33.041841625,0.34722478333026,339422.9516484388,103.23288673341553,0.2094098754943898,S,-1,26,34565,54.71283048437501,0,2,mother,2,0,0.1187107934599283,0.1011884206561024,448.252348542764,2896.823529411765,2021/11/18 16:22:49.848,477
2020-02-13_SCGE_Diploid_1,2020-02-13_ASY15-1_0nM_SCGE,Position_42,1,S,0,ASY15-1_0nM-42,2020/02/13 13:56:08.966,0.0,4858.0,21.970608625000004,0.1419840150446638,196939.43027600207,59.8976168237544,0.0589045650527648,S,-1,21,24686,39.07539225625,0,2,mother,2,0,0.0866123631474239,0.0780511846290216,323.0525429939872,1380.121568627451,2021/11/18 16:22:56.479,415
2020-02-13_SCGE_Diploid_1,2020-02-13_ASY15-1_0nM_SCGE,Position_43,1,S,0,ASY15-1_0nM-43,2020/02/13 13:57:13.271,0.0,4789.0,21.658551812500004,0.2481105029971331,182866.0874199902,55.61731756302561,0.1249965319834029,S,-1,13,24308,38.4770572375,0,2,mother,2,0,0.1325522030456627,0.0767257627091289,254.45931014741657,2264.7137254901963,2021/11/18 16:23:03.906,492
2020-02-13_SCGE_Diploid_1,2020-02-13_ASY15-1_0nM_SCGE,Position_44,1,G1,0,ASY15-1_0nM-44,2020/02/13 13:58:25.486,0.0,3249.0,14.6938055625,0.0,121382.55185374706,36.91757191455218,0.0,G1,-1,12,17332,27.4347686375,0,1,mother,0,0,0.1795908420890343,0.0842852966040024,261.6174291938998,2137.4196078431373,2021/11/18 16:23:09.626,356
2020-02-13_SCGE_Diploid_1,2020-02-13_ASY15-1_0nM_SCGE,Position_45,2,S,0,ASY15-1_0nM-45,2020/02/13 14:01:47.208,0.0,6334.0,28.645910875,0.5002368545712932,256218.20180799585,77.92680040588496,0.3479560980550611,S,-1,29,36099,57.140994290625,0,2,mother,1,0,0.0729075080433242,0.0512528591900465,430.7070384871919,1408.7784313725488,2021/11/18 16:23:17.333,636
2020-02-13_SCGE_Diploid_1,2020-02-13_ASY15-1_0nM_SCGE,Position_46,2,S,0,ASY15-1_0nM-46,2020/02/13 14:03:03.252,0.0,8451.0,38.2201756875,0.6875,386564.98137223616,117.5707734061492,0.5545771778917117,S,-1,34,52441,83.00869502187501,0,2,mother,1,0,0.0894125464937461,0.0781505496515316,552.5955119658312,2936.9098039215687,2021/11/18 16:23:29.397,683
2020-02-13_SCGE_Diploid_1,2020-02-13_ASY15-1_0nM_SCGE,Position_47,1,S,0,ASY15-1_0nM-47,2020/02/13 14:04:10.230,0.0,6978.0,31.558441125,0.5663299663299664,292961.6779181864,89.10204677344363,0.44245579222139,S,-1,27,28410,44.970100218750005,0,2,mother,2,0,0.0978163445077594,0.0849691346085169,430.5750526487967,2001.0117647058823,2021/11/18 16:23:36.889,526
2020-02-13_SCGE_Diploid_1,2020-02-13_ASY15-1_0nM_SCGE,Position_48,1,G1,0,ASY15-1_0nM-48,2020/02/13 14:05:21.016,0.0,3575.0,16.1681609375,0.0,144272.9863747399,43.87952196155981,0.0,G1,-1,13,19879,31.466406978125,0,1,mother,0,0,0.1150799664170836,0.1000297945790417,221.9497288041977,1518.3686274509805,2021/11/18 16:23:43.087,332
2020-02-13_SCGE_Diploid_1,2020-02-13_ASY15-1_0nM_SCGE,Position_49,1,G1,0,ASY15-1_0nM-49,2020/02/13 14:06:28.477,0.0,4287.0,19.3882254375,0.0,193683.83180008363,58.90745152384836,0.0,G1,-1,16,21254,33.64289018125,0,1,mother,0,0,0.0999724150912612,0.097521426388666,312.2034037622436,1528.5333333333335,2021/11/18 16:23:48.270,406
2020-02-13_SCGE_Diploid_1,2020-02-13_ASY15-1_0nM_SCGE,Position_5,1,S,0,ASY15-1_0nM-05,2020/02/13 13:13:18.061,0.0,5106.0,23.092204125,0.1214583790907094,230601.00071998563,70.13552522693126,0.0382070151403595,S,-1,24,26719,42.293421603125,0,2,mother,5,0,0.1331650105013666,0.115805421312831,526.4069993341672,2593.266666666668,2021/11/18 16:18:18.742,531
2020-02-13_SCGE_Diploid_1,2020-02-13_ASY15-1_0nM_SCGE,Position_5,4,S,0,ASY15-1_0nM-05,2020/02/13 13:13:18.061,0.0,8592.0,38.85785700000001,0.794861082097347,389714.370367224,118.52863590725607,0.697626652868264,S,-1,27,45615,72.203840953125,0,3,mother,3,0,0.122304677692823,0.0981312022168683,531.8652078229317,3356.4156862745094,2021/11/18 16:18:18.742,758
2020-02-13_SCGE_Diploid_1,2020-02-13_ASY15-1_0nM_SCGE,Position_50,2,S,0,ASY15-1_0nM-50,2020/02/13 14:07:56.875,0.0,6529.0,29.5278105625,0.3582275847722072,273345.6969400118,83.13599665028592,0.2263403373176831,S,-1,27,34107,53.987863715625,0,2,mother,1,0,0.1057813873698948,0.0795929155202457,508.6743775683088,2557.305882352942,2021/11/18 16:23:56.180,567
2020-02-13_SCGE_Diploid_1,2020-02-13_ASY15-1_0nM_SCGE,Position_6,1,S,0,ASY15-1_0nM-06,2020/02/13 13:14:12.773,0.0,5875.0,26.570054687500004,0.5908475494178175,224297.1068082308,68.21824425635711,0.4423100656586234,S,-1,20,35813,56.688285784375,0,2,mother,2,0,0.1010853631460678,0.0829280617858629,393.8248652258957,1840.2509803921569,2021/11/18 16:18:26.096,464
2020-02-13_SCGE_Diploid_1,2020-02-13_ASY15-1_0nM_SCGE,Position_7,1,S,0,ASY15-1_0nM-07,2020/02/13 13:15:06.537,0.0,6157.0,27.845417312500004,0.7687446136167768,244837.00981977952,74.46529817775125,0.627396854621126,S,-1,34,40378,63.91421001875,0,2,mother,2,0,0.1362231508172289,0.0517187169165379,864.6620438113016,3447.38431372549,2021/11/18 16:18:37.400,811
2020-02-13_SCGE_Diploid_1,2020-02-13_ASY15-1_0nM_SCGE,Position_8,1,G1,0,ASY15-1_0nM-08,2020/02/13 13:16:16.860,0.0,2810.0,12.708400625,0.0,101369.61389042182,30.83079036976524,0.0,G1,-1,15,14842,23.49335541875,0,1,mother,0,0,0.1235939049094321,0.153200950452768,280.1475875852568,1145.5019607843135,2021/11/18 16:18:42.544,250
2020-02-13_SCGE_Diploid_1,2020-02-13_ASY15-1_0nM_SCGE,Position_9,2,S,0,ASY15-1_0nM-09,2020/02/13 13:17:22.570,0.0,6356.0,28.745407250000003,0.5487329434697856,259063.6270413061,78.79221466084958,0.4102822814437591,S,-1,23,31187,49.365804840625,0,2,mother,1,0,0.1826747856859879,0.0884295948579877,672.7882352941177,3997.9529411764697,2021/11/18 16:18:51.345,502
2020-02-13_SCGE_Diploid_1,2020-02-13_ASY15-1_15nM_SCGE,Position_1,1,G1,0,ASY15-1_15nM,2020/02/13 14:39:52.305,0.0,6363.0,28.777065187500003,0.0,330741.059560666,100.59235586131028,0.0,G1,-1,45,33436,52.9257399125,0,1,mother,0,0,0.1073212254570512,0.0472311949425434,779.8514172641532,2754.619607843137,2021/11/18 16:24:07.567,1130
2020-02-13_SCGE_Diploid_1,2020-02-13_ASY15-1_15nM_SCGE,Position_10,1,S,0,ASY15-1_15nM-10,2020/02/13 14:49:08.090,0.0,11422.0,51.65670887500001,0.7295578437310721,565171.2886725981,171.89251152629043,0.5937655787259986,S,-1,56,75659,119.760394665625,0,5,mother,2,0,0.1151919658439004,0.0455668942660447,1362.8460806645485,6282.094117647061,2021/11/18 16:26:33.394,1466
2020-02-13_SCGE_Diploid_1,2020-02-13_ASY15-1_15nM_SCGE,Position_11,1,G1,0,ASY15-1_15nM-11,2020/02/13 14:50:08.854,0.0,8867.0,40.1015616875,0.0,592309.7280379577,180.1464596565501,0.0,G1,-1,40,39875,63.118012890625,0,1,mother,0,0,0.1701506743574361,0.0639648915118986,822.5619859805538,5198.541176470588,2021/11/18 16:26:48.248,936
2020-02-13_SCGE_Diploid_1,2020-02-13_ASY15-1_15nM_SCGE,Position_12,1,S,0,ASY15-1_15nM-12,2020/02/13 14:50:59.685,0.0,6740.0,30.482071250000004,0.0212121212121212,359230.6039675513,109.25723222444095,0.0023364637278093,S,-1,38,35837,56.726275309375005,0,1,mother,2,0,0.1588065458623253,0.0592080539075968,,4561.807843137254,2021/11/18 16:26:57.419,804
2020-02-13_SCGE_Diploid_1,2020-02-13_ASY15-1_15nM_SCGE,Position_13,2,S,0,ASY15-1_15nM-13,2020/02/13 14:51:56.504,0.0,12796.0,57.87070975,0.4605638625727656,776658.8690558167,236.21483659356565,0.3060322024655073,S,-1,60,62180,98.4245276875,0,2,mother,3,0,0.1417598810486203,0.0623847339801543,1233.0075041568437,7176.513725490195,2021/11/18 16:27:14.540,1351
2020-02-13_SCGE_Diploid_1,2020-02-13_ASY15-1_15nM_SCGE,Position_14,2,S,0,ASY15-1_15nM-14,2020/02/13 14:52:56.187,0.0,9110.0,41.20054437500001,0.2447055608689711,474651.034027612,144.36147053609653,0.1341528678253741,S,-1,53,50556,80.0249344125,0,3,mother,1,0,0.1022800423836823,0.0506654231036317,948.7281108984196,3539.7137254901963,2021/11/18 16:27:26.048,1093
2020-02-13_SCGE_Diploid_1,2020-02-13_ASY15-1_15nM_SCGE,Position_15,2,S,0,ASY15-1_15nM-15,2020/02/13 14:54:10.395,0.0,15703.0,71.0177989375,0.4432904411764706,1047935.679863806,318.7215973990327,0.3029041971095413,S,-1,68,66341,105.010961584375,0,7,mother,1,0,0.1685781513707984,0.0533500279855432,1453.75542084149,9227.082352941175,2021/11/18 16:27:45.937,1462
2020-02-13_SCGE_Diploid_1,2020-02-13_ASY15-1_15nM_SCGE,Position_16,2,S,0,ASY15-1_15nM-16,2020/02/13 14:55:33.074,0.0,11543.0,52.203938937500006,0.6085562987736901,614197.2218270346,186.80337297438143,0.4619344498675767,S,-1,74,63281,100.167297146875,0,2,mother,1,0,0.111386038385911,0.0572427489938953,1431.9412851705622,4699.015686274509,2021/11/18 16:28:00.188,1330
2020-02-13_SCGE_Diploid_1,2020-02-13_ASY15-1_15nM_SCGE,Position_17,2,G1,0,ASY15-1_15nM-17,2020/02/13 14:56:42.373,0.0,6272.0,28.365512000000003,0.0,315672.60633509915,96.0094014160437,0.0,G1,-1,47,40121,63.507405521875,0,3,mother,0,0,0.1716263359270206,0.0562627417856647,1370.1843137254907,5370.203921568627,2021/11/18 16:28:27.422,1036
2020-02-13_SCGE_Diploid_1,2020-02-13_ASY15-1_15nM_SCGE,Position_17,3,S,0,ASY15-1_15nM-17,2020/02/13 14:56:42.373,0.0,11661.0,52.7376013125,0.180382629820832,764615.4487766484,232.5519227112716,0.0739600947249408,S,-1,56,60129,95.178006196875,0,6,mother,1,0,0.2222987323220705,0.0648942138213008,1276.5900972060213,10755.003921568628,2021/11/18 16:28:27.422,1313
2020-02-13_SCGE_Diploid_1,2020-02-13_ASY15-1_15nM_SCGE,Position_18,2,S,0,ASY15-1_15nM-18,2020/02/13 14:58:08.279,0.0,12118.0,54.80441237500001,0.6839911061700945,644730.8006550662,196.0899267251272,0.5741280737749194,S,-1,57,54101,85.636303834375,0,4,mother,1,0,0.1717149974823916,0.0562271997084198,1621.507991540309,7945.572549019607,2021/11/18 16:28:51.639,1228
