replicate_num,horm_conc,Position_n,Moth_ID,Cell Cycle Stage,frame_i,original_filename,timestamp,time_min,cell_area_pxl,cell_area_um2,ratio_areas_bud_moth,cell_vol_vox,cell_vol_fl,ratio_volumes_bud_moth,predicted_cell_cycle_stage,generation_num,num_spots,ref_ch_vol_vox,ref_ch_vol_um3,ref_ch_vol_len_um,ref_ch_num_fragments,relationship,relative_ID,OF,spots_ch_norm_val,ref_ch_norm_val,spotsize_tot_fluoresc,spots_INref_tot_fluoresc,creation_datetime,mtnet_skeleton_length_voxels
2020-05-07_SCGE_Haploid_1,2020-05-05_ASY13-1_0nM_SCGE,Position_19,1,G1,0,ASY13-1_0nM-19,2020/05/07 08:22:00.369,0.0,1929.0,8.7240230625,0.0,60279.5998132675,18.333577825650497,0.0,G1,-1,5,5953,9.422985096875,0,1,mother,0,0,0.0930770439289939,0.1568742344093829,79.23921568627452,448.62745098039215,2021/11/18 18:05:11.459,62
2020-05-07_SCGE_Haploid_1,2020-05-05_ASY13-1_0nM_SCGE,Position_2,2,S,0,ASY13-1_0nM-02,2020/05/07 08:13:05.214,0.0,3511.0,15.878716937500002,0.2419525999292536,119144.23284395074,36.23680435982627,0.1145286763351362,S,-1,12,15003,23.748201815625,0,2,mother,1,0,0.1438918014994294,0.0788970855193568,306.4509803921569,1743.392156862745,2021/11/18 18:03:46.379,238
2020-05-07_SCGE_Haploid_1,2020-05-05_ASY13-1_0nM_SCGE,Position_20,1,S,0,ASY13-1_0nM-20,2020/05/07 08:23:26.396,0.0,3143.0,14.2144139375,0.3524096385542168,94899.97335190808,28.8630988342498,0.2128195721243318,S,-1,13,11623,18.398010378125,0,2,mother,2,0,0.1204695471474293,0.1188739120115876,205.99671926817024,1081.9803921568628,2021/11/18 18:05:16.018,191
2020-05-07_SCGE_Haploid_1,2020-05-05_ASY13-1_0nM_SCGE,Position_21,1,S,0,ASY13-1_0nM-21,2020/05/07 08:24:18.963,0.0,2487.0,11.2476129375,0.7057613168724279,63130.17999024011,19.20055991718192,0.5524938341158564,S,-1,7,8385,13.272590296875,0,4,mother,2,0,0.1075314883950989,0.0779092667072756,135.90588235294118,699.4392156862746,2021/11/18 18:05:19.749,86
2020-05-07_SCGE_Haploid_1,2020-05-05_ASY13-1_0nM_SCGE,Position_22,1,S,0,ASY13-1_0nM-22,2020/05/07 08:25:21.932,0.0,4331.0,19.5872181875,0.5835466179159049,145569.2617721444,44.273774178817575,0.4595040776583095,S,-1,14,13543,21.437172378125,0,5,mother,2,0,0.1642875780711017,0.0962102807136663,426.2941176470589,2041.6078431372543,2021/11/18 18:05:23.639,173
2020-05-07_SCGE_Haploid_1,2020-05-05_ASY13-1_0nM_SCGE,Position_23,2,S,0,ASY13-1_0nM-23,2020/05/07 08:26:16.561,0.0,4102.0,18.551551375000003,0.6742857142857143,135227.70476065442,41.12846895290559,0.5638146672105118,S,-1,12,15632,24.74384395,0,2,mother,1,0,0.1721250437708212,0.0848578801162567,364.52156862745096,2164.160784313726,2021/11/18 18:05:28.206,265
2020-05-07_SCGE_Haploid_1,2020-05-05_ASY13-1_0nM_SCGE,Position_24,2,S,0,ASY13-1_0nM-24,2020/05/07 08:27:55.223,0.0,4162.0,18.822905125,0.5576347305389222,141799.40105451408,43.1271999634505,0.4139231519932078,S,-1,4,14761,23.365140771875,0,4,mother,1,0,0.1869484763994743,0.1057705208177866,147.88235294117646,2009.992156862745,2021/11/18 18:05:32.829,189
2020-05-07_SCGE_Haploid_1,2020-05-05_ASY13-1_0nM_SCGE,Position_25,5,S,0,ASY13-1_0nM-25,2020/05/07 08:28:56.775,0.0,4223.0,19.0987814375,0.7932059447983015,138177.94310235477,42.02576131067398,0.732287728458788,S,-1,8,15217,24.086941746875,0,2,mother,1,0,0.163806776097857,0.115450828486109,191.89019607843136,2010.8156862745093,2021/11/18 18:05:37.632,161
2020-05-07_SCGE_Haploid_1,2020-05-05_ASY13-1_0nM_SCGE,Position_26,1,S,0,ASY13-1_0nM-26,2020/05/07 08:29:46.958,0.0,6322.0,28.591640125000005,0.6831735889243876,268116.8412001598,81.54568029213753,0.5566262728739824,S,-1,24,33960,53.755177875,0,3,mother,2,0,0.0999747484613469,0.0662266539675602,405.1921500662656,2348.9411764705883,2021/11/18 18:05:44.865,668
2020-05-07_SCGE_Haploid_1,2020-05-05_ASY13-1_0nM_SCGE,Position_27,1,S,0,ASY13-1_0nM-27,2020/05/07 08:30:39.183,0.0,4356.0,19.70028225,0.750100441944556,146700.1542880164,44.61772646145401,0.658794120418429,S,-1,10,14921,23.618404271875,0,3,mother,2,0,0.1687964060560402,0.1060999865591907,239.0,2023.878431372549,2021/11/18 18:05:50.870,224
2020-05-07_SCGE_Haploid_1,2020-05-05_ASY13-1_0nM_SCGE,Position_28,1,S,0,ASY13-1_0nM-28,2020/05/07 08:31:46.503,0.0,3747.0,16.946041687500003,0.4177071509648127,124786.1913539292,37.95276275623579,0.2792035942886735,S,-1,7,11552,18.2856247,0,3,mother,2,0,0.1679841069605249,0.1075642741199657,135.03137254901964,2024.243137254902,2021/11/18 18:05:55.599,125
2020-05-07_SCGE_Haploid_1,2020-05-05_ASY13-1_0nM_SCGE,Position_29,1,S,0,ASY13-1_0nM-29,2020/05/07 08:32:46.916,0.0,4677.0,21.1520248125,0.4847619047619048,164322.82533842872,49.977526662507465,0.3519324192667269,S,-1,18,19970,31.61045059375,0,2,mother,2,0,0.1468833949343017,0.0826215259834523,373.0823529411764,2315.807843137255,2021/11/18 18:06:01.236,314
2020-05-07_SCGE_Haploid_1,2020-05-05_ASY13-1_0nM_SCGE,Position_3,1,S,0,ASY13-1_0nM-03,2020/05/07 08:54:59.287,0.0,5558.0,25.136402375000003,0.4789781798829164,214143.1330797932,65.12999104687003,0.3486744978829406,S,-1,15,20132,31.8668798875,0,2,mother,2,0,0.1246634643317756,0.0885940282124794,355.6981691326838,1998.545098039216,2021/11/18 18:03:51.796,359
2020-05-07_SCGE_Haploid_1,2020-05-05_ASY13-1_0nM_SCGE,Position_30,1,S,0,ASY13-1_0nM-30,2020/05/07 08:33:46.094,0.0,4070.0,18.406829375,0.5665896843725943,132877.65798793998,40.413720256249576,0.4232111330135938,S,-1,16,22495,35.607265203125,0,3,mother,2,0,0.1491332901367831,0.1019769351993311,374.47450980392153,2141.737254901961,2021/11/18 18:06:06.873,377
2020-05-07_SCGE_Haploid_1,2020-05-05_ASY13-1_0nM_SCGE,Position_31,1,S,0,ASY13-1_0nM-31,2020/05/07 08:34:42.702,0.0,3070.0,13.884266875000002,0.3602126716880815,92157.5968592763,28.029026063185487,0.2290408172843407,S,-1,12,14637,23.168861559375,0,2,mother,2,0,0.1476304013611158,0.1118930027114882,364.1607843137255,1634.349019607843,2021/11/18 18:06:11.614,194
2020-05-07_SCGE_Haploid_1,2020-05-05_ASY13-1_0nM_SCGE,Position_32,1,S,0,ASY13-1_0nM-32,2020/05/07 08:35:33.798,0.0,4090.0,18.497280625,0.640593662254312,133372.45391866445,40.56420864256688,0.5104533868721175,S,-1,11,14593,23.099214096875,0,2,mother,2,0,0.1328963143517554,0.1090013573677838,302.478431372549,1622.7333333333331,2021/11/18 18:06:16.356,224
2020-05-07_SCGE_Haploid_1,2020-05-05_ASY13-1_0nM_SCGE,Position_33,1,S,0,ASY13-1_0nM-33,2020/05/07 08:36:31.434,0.0,5140.0,23.245971250000004,0.6919025674786043,187819.8571133911,57.12396861057163,0.5789382369398822,S,-1,9,17150,27.14668140625,0,2,mother,2,0,0.2096953844073915,0.0907157655053694,326.0627450980392,2955.8078431372546,2021/11/18 18:06:21.193,231
2020-05-07_SCGE_Haploid_1,2020-05-05_ASY13-1_0nM_SCGE,Position_34,1,G1,0,ASY13-1_0nM-34,2020/05/07 08:38:21.924,0.0,3680.0,16.643030000000003,0.0,161606.89550134458,49.15149743883254,0.0,G1,-1,5,10362,16.40197741875,0,1,mother,0,0,0.2427104993074195,0.1363617970004869,192.05098039215687,2370.9372549019613,2021/11/18 18:06:24.795,157
2020-05-07_SCGE_Haploid_1,2020-05-05_ASY13-1_0nM_SCGE,Position_35,1,S,0,ASY13-1_0nM-35,2020/05/07 08:39:21.263,0.0,5198.0,23.508279875,0.6692357096981374,191883.52388705785,58.35990168383884,0.5696059317236648,S,-1,13,19350,30.62905453125,0,2,mother,2,0,0.1950791559357079,0.1052917308012892,433.3921568627451,2949.349019607844,2021/11/18 18:06:30.192,326
2020-05-07_SCGE_Haploid_1,2020-05-05_ASY13-1_0nM_SCGE,Position_36,1,G1,0,ASY13-1_0nM-36,2020/05/07 08:40:09.554,0.0,3128.0,14.1465755,0.0,126685.87960776394,38.5305383644688,0.0,G1,-1,10,11378,18.01020064375,0,2,mother,0,0,0.1403613208536328,0.1052026252382941,215.01506225848004,1213.2235294117647,2021/11/18 18:06:34.178,177
2020-05-07_SCGE_Haploid_1,2020-05-05_ASY13-1_0nM_SCGE,Position_37,1,S,0,ASY13-1_0nM-37,2020/05/07 08:40:54.780,0.0,3488.0,15.774698,0.2582972582972583,117751.45044939085,35.813200279773305,0.1325124653181555,S,-1,12,13270,21.00504153125,0,2,mother,2,0,0.1418393876611381,0.1075467032725121,298.2835645886261,1484.835294117647,2021/11/18 18:06:38.927,173
2020-05-07_SCGE_Haploid_1,2020-05-05_ASY13-1_0nM_SCGE,Position_38,4,S,0,ASY13-1_0nM-38,2020/05/07 08:41:49.772,0.0,3439.0,15.553092437500002,0.8410064239828694,103713.35198647392,31.54362033081378,0.7862351092458988,S,-1,10,14394,22.78421761875,0,3,mother,3,0,0.1315214054931119,0.0843356831230737,180.87843137254904,1428.3960784313726,2021/11/18 18:06:43.570,197
2020-05-07_SCGE_Haploid_1,2020-05-05_ASY13-1_0nM_SCGE,Position_39,1,S,0,ASY13-1_0nM-39,2020/05/07 08:42:48.743,0.0,4748.0,21.47312675,0.4968474148802018,171284.4701608306,52.09485752637213,0.3546124293542968,S,-1,12,20186,31.95235631875,0,2,mother,2,0,0.1031423799505953,0.1015105949483595,263.3407528266781,1648.4,2021/11/18 18:06:50.705,243
2020-05-07_SCGE_Haploid_1,2020-05-05_ASY13-1_0nM_SCGE,Position_4,1,S,0,ASY13-1_0nM-04,2020/05/07 07:53:27.252,0.0,3497.0,15.815401062500005,0.080655129789864,132987.42167019646,40.447104038114645,0.0221331866939712,S,-1,8,13291,21.038282365625,0,2,mother,2,0,0.1352608492834259,0.1057308024866361,,1341.5882352941176,2021/11/18 18:03:56.681,231
2020-05-07_SCGE_Haploid_1,2020-05-05_ASY13-1_0nM_SCGE,Position_40,1,S,0,ASY13-1_0nM-40,2020/05/07 08:43:41.857,0.0,4834.0,21.862067125000003,0.6281576288312564,171045.5353092441,52.02218732434041,0.5033711340643116,S,-1,9,17870,28.28636715625,0,3,mother,2,0,0.107209259821607,0.0963670238204393,192.566510019986,1810.2156862745096,2021/11/18 18:06:55.560,232
2020-05-07_SCGE_Haploid_1,2020-05-05_ASY13-1_0nM_SCGE,Position_41,2,S,0,ASY13-1_0nM-41,2020/05/07 08:44:56.860,0.0,3170.0,14.336523125,0.518926689027312,95071.3528659876,28.915222598654864,0.3666074633134582,S,-1,10,11208,17.741108175,0,2,mother,1,0,0.0946400814868786,0.1123011353031811,132.67128647804313,659.3098039215686,2021/11/18 18:06:59.985,208
2020-05-07_SCGE_Haploid_1,2020-05-05_ASY13-1_0nM_SCGE,Position_42,1,G1,0,ASY13-1_0nM-42,2020/05/07 08:45:58.859,0.0,3198.0,14.463154875000004,0.0,129733.41555930288,39.45742304381449,0.0,G1,-1,11,13404,21.2171497125,0,1,mother,0,0,0.1008920851473291,0.0929562772538905,186.33333333333337,1026.7529411764708,2021/11/18 18:07:05.150,267
2020-05-07_SCGE_Haploid_1,2020-05-05_ASY13-1_0nM_SCGE,Position_43,1,G1,0,ASY13-1_0nM-43,2020/05/07 08:46:50.487,0.0,2832.0,12.807897000000002,0.0,110305.26496218448,33.54850009004379,0.0,G1,-1,6,8988,14.2270771125,0,1,mother,0,0,0.254621282391036,0.1203346228423171,216.4745098039216,2109.235294117647,2021/11/18 18:07:08.398,166
2020-05-07_SCGE_Haploid_1,2020-05-05_ASY13-1_0nM_SCGE,Position_44,2,S,0,ASY13-1_0nM-44,2020/05/07 08:47:50.791,0.0,4066.0,18.388739125,0.5662557781201849,130940.50973646424,39.82455147712248,0.4440698902027677,S,-1,13,15053,23.827346659375,0,3,mother,1,0,0.2166461828713946,0.1038424431282246,385.756862745098,2960.964705882353,2021/11/18 18:07:13.135,180
2020-05-07_SCGE_Haploid_1,2020-05-05_ASY13-1_0nM_SCGE,Position_45,2,S,0,ASY13-1_0nM-45,2020/05/07 08:48:57.163,0.0,5480.0,24.7836425,0.5506508205998868,216899.0154595801,65.96817152989709,0.4246470429336642,S,-1,18,20355,32.219865890625,0,2,mother,1,0,0.1360634615317286,0.0875801132839717,393.2039215686276,2247.1294117647058,2021/11/18 18:07:18.956,310
2020-05-07_SCGE_Haploid_1,2020-05-05_ASY13-1_0nM_SCGE,Position_46,1,G1,0,ASY13-1_0nM-46,2020/05/07 08:49:46.532,0.0,2329.0,10.5330480625,0.0,78535.2700983047,23.88589988762409,0.0,G1,-1,14,10469,16.571347384375002,0,1,mother,0,0,0.150817950820653,0.1168213902597419,246.8627450980392,1252.870588235294,2021/11/18 18:07:23.218,154
2020-05-07_SCGE_Haploid_1,2020-05-05_ASY13-1_0nM_SCGE,Position_47,1,S,0,ASY13-1_0nM-47,2020/05/07 08:50:38.720,0.0,4455.0,20.1480159375,0.4737016209063844,157094.36820810445,47.77904688213889,0.3361109822367596,S,-1,9,14049,22.238118196875,0,2,mother,2,0,0.1571908841544869,0.0820079143448952,274.80784313725485,2162.713725490196,2021/11/18 18:07:28.291,171
2020-05-07_SCGE_Haploid_1,2020-05-05_ASY13-1_0nM_SCGE,Position_48,1,G1,0,ASY13-1_0nM-48,2020/05/07 08:51:46.711,0.0,2063.0,9.330046437500002,0.0,67536.70856319083,20.540771776308485,0.0,G1,-1,4,4955,7.843254015625,0,2,mother,0,0,0.2049391454072909,0.1380651162231515,123.7764705882353,890.1058823529413,2021/11/18 18:07:30.989,69
2020-05-07_SCGE_Haploid_1,2020-05-05_ASY13-1_0nM_SCGE,Position_49,2,S,0,ASY13-1_0nM-49,2020/05/07 08:52:36.880,0.0,4171.0,18.8636081875,0.6060839430111667,140255.78926895192,42.65772228126844,0.4860305440635905,S,-1,15,13216,20.9195651,0,4,mother,1,0,0.1150396582638987,0.1027343948541039,237.6449671263164,1318.180392156863,2021/11/18 18:07:35.833,204
2020-05-07_SCGE_Haploid_1,2020-05-05_ASY13-1_0nM_SCGE,Position_5,1,G1,0,ASY13-1_0nM-05,2020/05/07 07:55:00.189,0.0,2167.0,9.800392937500002,0.0,70967.70451111835,21.584282871698605,0.0,G1,-1,3,6761,10.701965771875,0,1,mother,0,0,0.2045846293794742,0.1525307427208427,99.49803921568628,1163.3411764705882,2021/11/18 18:04:00.187,90
2020-05-07_SCGE_Haploid_1,2020-05-05_ASY13-1_0nM_SCGE,Position_50,1,S,0,ASY13-1_0nM-50,2020/05/07 08:54:04.009,0.0,4169.0,18.8545630625,0.7531539108494533,137868.37486154045,41.93160850519914,0.6361185814722611,S,-1,16,20470,32.40189903125,0,3,mother,2,0,0.0908844920053263,0.1138961086159394,273.94893659653644,1205.0313725490196,2021/11/18 18:07:41.422,330
2020-05-07_SCGE_Haploid_1,2020-05-05_ASY13-1_0nM_SCGE,Position_6,1,S,0,ASY13-1_0nM-06,2020/05/07 08:02:32.876,0.0,3945.0,17.841509062500002,0.2599808367933567,138487.60429527098,42.11994238681748,0.1371365170177197,S,-1,8,15109,23.915988884375,0,2,mother,2,0,0.1078109209086287,0.1130318146553183,183.4745098039216,1156.7176470588236,2021/11/18 18:04:04.558,210
2020-05-07_SCGE_Haploid_1,2020-05-05_ASY13-1_0nM_SCGE,Position_7,1,S,0,ASY13-1_0nM-07,2020/05/07 08:06:12.291,0.0,4973.0,22.490703312500003,0.6047111971603744,173892.59933933703,52.88810000677381,0.4508139285924631,S,-1,12,23301,36.883080084375,0,2,mother,2,0,0.1665923426813668,0.1107903877992979,383.5764705882353,2783.619607843137,2021/11/18 18:04:11.290,374
2020-05-07_SCGE_Haploid_1,2020-05-05_ASY13-1_0nM_SCGE,Position_8,1,S,0,ASY13-1_0nM-08,2020/05/07 08:07:37.476,0.0,4676.0,21.14750225,0.6777897380696088,159299.23090787287,48.44963895684244,0.5590203561839238,S,-1,12,19404,30.7145309625,0,2,mother,2,0,0.1827935850345602,0.0865352367137931,345.37647058823524,2642.43137254902,2021/11/18 18:04:18.442,282
2020-05-07_SCGE_Haploid_1,2020-05-05_ASY13-1_0nM_SCGE,Position_9,1,S,0,ASY13-1_0nM-09,2020/05/07 08:08:48.689,0.0,4761.0,21.5319200625,0.8020439061317184,164431.6342565027,50.01062006017124,0.7297307131766255,S,-1,9,16261,25.739486084375,0,3,mother,2,0,0.136894125927277,0.1048986045650028,264.0509803921569,2185.211764705882,2021/11/18 18:04:23.083,187
2020-05-07_SCGE_Haploid_1,2020-05-07_ASY13-1_10nM_SCGE,Position_1,2,S,0,ASY13-1_10nM-01,2020/05/07 09:15:21.490,0.0,7982.0,36.099093875,0.5771586642955937,369157.6970596943,112.27648142899892,0.4322681818811874,S,-1,22,31351,49.625399928125,0,3,mother,1,0,0.1378371892724461,0.1245193952607027,530.1922047568416,3672.5843137254897,2021/11/18 18:07:50.531,379
2020-05-07_SCGE_Haploid_1,2020-05-07_ASY13-1_10nM_SCGE,Position_10,1,G1,0,ASY13-1_10nM-10,2020/05/07 09:26:43.986,0.0,4396.0,19.881184750000003,0.0,213270.78502065,64.86467307722688,0.0,G1,-1,14,19314,30.57207024375,0,1,mother,0,0,0.1265113425703478,0.1092663298079061,281.75686274509803,1848.654901960784,2021/11/18 18:08:58.410,377
2020-05-07_SCGE_Haploid_1,2020-05-07_ASY13-1_10nM_SCGE,Position_11,2,S,0,ASY13-1_10nM-11,2020/05/07 09:27:37.279,0.0,6331.0,28.6323431875,0.5839379534650988,263883.78166198224,80.25822770910447,0.4312136435008153,S,-1,23,29007,45.915089653125,0,2,mother,1,0,0.1045950455619368,0.0698781995863623,331.1136265894107,1842.7686274509808,2021/11/18 18:09:05.218,514
2020-05-07_SCGE_Haploid_1,2020-05-07_ASY13-1_10nM_SCGE,Position_12,2,S,0,ASY13-1_10nM-12,2020/05/07 09:28:33.406,0.0,8933.0,40.400050812500005,0.5446999827079371,447324.4100158544,136.05028748936405,0.38044772555703,S,-1,48,56851,89.989270240625,0,2,mother,1,0,0.0587148272307802,0.0824231564792674,499.579897155297,2008.666666666668,2021/11/18 18:09:19.188,898
2020-05-07_SCGE_Haploid_1,2020-05-07_ASY13-1_10nM_SCGE,Position_13,1,S,0,ASY13-1_10nM-13,2020/05/07 09:29:36.151,0.0,5286.0,23.906265375000004,0.5902527075812274,204611.44678314208,62.23100178564938,0.4579868850876069,S,-1,26,31196,49.3800509125,0,2,mother,2,0,0.0762577959435049,0.0737852127003015,396.69840995221625,1521.349019607843,2021/11/18 18:09:26.502,526
2020-05-07_SCGE_Haploid_1,2020-05-07_ASY13-1_10nM_SCGE,Position_14,2,S,0,ASY13-1_10nM-14,2020/05/07 09:30:38.245,0.0,8652.0,39.129210750000006,0.4582841732681611,441421.1087727111,134.2548437056512,0.3168804001318018,S,-1,45,49913,79.007131721875,0,2,mother,1,0,0.091149850496645,0.0685263379252374,689.3787353170485,3278.039215686275,2021/11/18 18:09:40.208,965
2020-05-07_SCGE_Haploid_1,2020-05-07_ASY13-1_10nM_SCGE,Position_15,1,S,0,ASY13-1_10nM-15,2020/05/07 09:31:35.296,0.0,5641.0,25.5117750625,0.3329395085066162,239879.2557508236,72.9574353129478,0.1787352353631312,S,-1,27,34678,54.891697831250006,0,2,mother,2,0,0.061634572663418,0.0696775381600316,350.657096512571,1225.6039215686276,2021/11/18 18:09:49.475,690
2020-05-07_SCGE_Haploid_1,2020-05-07_ASY13-1_10nM_SCGE,Position_16,1,G1,0,ASY13-1_10nM-16,2020/05/07 09:32:31.953,0.0,4433.0,20.0485195625,0.0,216232.677169515,65.76550985103785,0.0,G1,-1,21,20179,31.941276040625,0,1,mother,0,0,0.0767974992204142,0.0986189240482019,301.25873188480136,1147.870588235294,2021/11/18 18:09:56.617,427
2020-05-07_SCGE_Haploid_1,2020-05-07_ASY13-1_10nM_SCGE,Position_17,1,G1,0,ASY13-1_10nM-17,2020/05/07 09:33:24.844,0.0,3632.0,16.425947,0.0,162934.67778002695,49.55533223231412,0.0,G1,-1,17,15663,24.792913753125,0,1,mother,0,0,0.0900229054785439,0.1006888946333532,202.44713694919284,951.686274509804,2021/11/18 18:10:01.606,303
2020-05-07_SCGE_Haploid_1,2020-05-07_ASY13-1_10nM_SCGE,Position_18,1,G1,0,ASY13-1_10nM-18,2020/05/07 09:34:22.887,0.0,4190.0,18.949536875000003,0.0,196194.5645196685,59.671071618482536,0.0,G1,-1,17,20701,32.767548209375,0,2,mother,0,0,0.1220126208877511,0.07551769441501,326.0901960784314,1989.3882352941173,2021/11/18 18:10:08.130,492
2020-05-07_SCGE_Haploid_1,2020-05-07_ASY13-1_10nM_SCGE,Position_19,1,S,0,ASY13-1_10nM-19,2020/05/07 09:35:17.054,0.0,6138.0,27.759488625,0.3537715041905602,263954.0647535892,80.27960377221365,0.1987475993874558,S,-1,14,28065,44.424000796875006,0,2,mother,2,0,0.1317787700087412,0.0785392403524518,,3048.6431372549023,2021/11/18 18:10:16.670,474
2020-05-07_SCGE_Haploid_1,2020-05-07_ASY13-1_10nM_SCGE,Position_2,2,S,0,ASY13-1_10nM-02,2020/05/07 09:17:19.927,0.0,6778.0,30.653928625,0.4523248339404328,305088.87470060505,92.79044063647846,0.2972108455584658,S,-1,32,33274,52.66931061875,0,2,mother,1,0,0.0622171442772709,0.0696973183555525,361.8351012873674,1378.2117647058824,2021/11/18 18:08:00.130,552
2020-05-07_SCGE_Haploid_1,2020-05-07_ASY13-1_10nM_SCGE,Position_20,2,S,0,ASY13-1_10nM-20,2020/05/07 09:36:30.946,0.0,9047.0,40.9156229375,0.5560715514275886,453730.15262796,137.99854496077938,0.4193964993262337,S,-1,33,54992,87.04666495000001,0,2,mother,1,0,0.0791362997603731,0.0826254732333257,598.878667418134,2931.0039215686265,2021/11/18 18:10:26.834,904
2020-05-07_SCGE_Haploid_1,2020-05-07_ASY13-1_10nM_SCGE,Position_21,2,S,0,ASY13-1_10nM-21,2020/05/07 09:37:30.868,0.0,7133.0,32.2594383125,0.2133015819016839,363549.4592608075,110.57077892816685,0.1001683894477922,S,-1,27,38208,60.4793238,0,2,mother,1,0,0.1459514450701005,0.0912138389916093,684.4313725490194,4349.86274509804,2021/11/18 18:10:36.991,642
